OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice,Revenue,Region,MarketingChannel,PaymentMethod
4059,2025-07-28,1025,Laptop Backpack,Accessories,1,260.48,260.48,Australia,Meta Ads,Credit Card
4060,2024-08-19,1453,Running Shoes,Fashion,4,425.58,1702.32,Asia,Organic Search,Apple Pay
4061,2025-09-21,1219,Denim Jacket,Fashion,3,72.41,217.23,Australia,Google Ads,Bank Transfer
4062,2024-02-07,1165,Yoga Mat,Sports,5,347.23,1736.15,Africa,Email,Credit Card
4063,2025-08-01,1368,Denim Jacket,Fashion,1,130.14,130.14,Europe,Email,Credit Card
4064,2025-12-23,1492,LED Desk Lamp,Furniture,4,347.68,1390.72,North America,Referral,Credit Card
4065,2025-01-17,1286,LED Desk Lamp,Furniture,1,110.16,110.16,Australia,Meta Ads,Bank Transfer
4066,2025-04-20,1488,Wireless Headphones,Electronics,4,153.09,612.36,North America,Email,PayPal
4067,2024-03-09,1306,Yoga Mat,Sports,4,369.74,1478.96,Asia,Meta Ads,Bank Transfer
4068,2024-01-04,1071,Running Shoes,Fashion,1,223.25,223.25,North America,Referral,Bank Transfer
4069,2025-01-10,1405,Laptop Backpack,Accessories,5,25.02,125.1,Australia,Meta Ads,PayPal
4070,2025-01-11,1279,Yoga Mat,Sports,5,417.23,2086.15,Europe,Referral,Credit Card
4071,2024-01-05,1209,Bluetooth Speaker,Electronics,4,134.87,539.48,Asia,Google Ads,Bank Transfer
4072,2024-11-14,1173,Laptop Backpack,Accessories,4,295.48,1181.92,Asia,Google Ads,Credit Card
4073,2024-06-15,1376,Smart Watch,Electronics,3,42.6,127.8,North America,Meta Ads,PayPal
4074,2024-07-12,1044,LED Desk Lamp,Furniture,3,196.47,589.41,Australia,Organic Search,Credit Card
4075,2024-08-13,1173,LED Desk Lamp,Furniture,4,67.98,271.92,Africa,Google Ads,Bank Transfer
4076,2025-12-17,1013,Yoga Mat,Sports,1,185.79,185.79,Australia,Organic Search,Credit Card
4077,2025-08-09,1155,Smart Watch,Electronics,2,141.75,283.5,Africa,Google Ads,Apple Pay
4078,2024-04-05,1493,Water Bottle,Sports,3,279.62,838.86,Europe,Referral,Apple Pay
4079,2024-08-01,1122,Denim Jacket,Fashion,4,288.14,1152.56,North America,Referral,Bank Transfer
4080,2025-02-17,1234,Denim Jacket,Fashion,4,431.7,1726.8,North America,Organic Search,Apple Pay
4081,2024-08-17,1158,Bluetooth Speaker,Electronics,5,403.54,2017.7,Africa,Meta Ads,Credit Card
4082,2025-10-16,1390,Denim Jacket,Fashion,2,41.41,82.82,Europe,Meta Ads,Apple Pay
4083,2025-08-17,1405,Water Bottle,Sports,4,180.0,720.0,Africa,Email,Apple Pay
4084,2024-04-29,1399,Wireless Headphones,Electronics,3,280.57,841.71,Australia,Google Ads,Apple Pay
4085,2025-12-18,1447,Denim Jacket,Fashion,2,424.97,849.94,Australia,Google Ads,Apple Pay
4086,2025-01-31,1010,Bluetooth Speaker,Electronics,3,97.86,293.58,North America,Organic Search,Apple Pay
4087,2025-08-16,1367,Laptop Backpack,Accessories,4,218.51,874.04,North America,Google Ads,Credit Card
4088,2024-02-22,1247,LED Desk Lamp,Furniture,4,208.26,833.04,Africa,Email,Apple Pay
4089,2025-11-20,1380,Bluetooth Speaker,Electronics,4,183.88,735.52,Europe,Referral,Bank Transfer
4090,2024-06-04,1085,Water Bottle,Sports,5,120.84,604.2,Australia,Email,Apple Pay
4091,2025-11-27,1012,Yoga Mat,Sports,5,25.0,125.0,Australia,Email,Bank Transfer
4092,2025-06-25,1439,Bluetooth Speaker,Electronics,4,25.48,101.92,Africa,Organic Search,PayPal
4093,2025-10-27,1367,Water Bottle,Sports,1,124.87,124.87,Europe,Organic Search,Bank Transfer
4094,2024-02-04,1319,Denim Jacket,Fashion,4,447.38,1789.52,Africa,Referral,Apple Pay
4095,2025-04-24,1020,Yoga Mat,Sports,5,291.2,1456.0,Africa,Meta Ads,Bank Transfer
4096,2024-08-16,1254,Denim Jacket,Fashion,5,108.19,540.95,Africa,Google Ads,Credit Card
4097,2024-02-26,1484,Denim Jacket,Fashion,2,494.41,988.82,North America,Meta Ads,Bank Transfer
4098,2024-06-25,1095,Wireless Headphones,Electronics,4,279.03,1116.12,Europe,Email,PayPal
4099,2024-06-16,1118,Yoga Mat,Sports,2,44.91,89.82,Europe,Meta Ads,PayPal
4100,2024-09-15,1143,Water Bottle,Sports,1,398.0,398.0,North America,Organic Search,Apple Pay
4101,2025-12-25,1116,Wireless Headphones,Electronics,4,313.75,1255.0,Europe,Meta Ads,Apple Pay
4102,2025-03-24,1275,Water Bottle,Sports,3,393.69,1181.07,Australia,Email,Credit Card
4103,2024-05-19,1258,Bluetooth Speaker,Electronics,2,251.55,503.1,North America,Google Ads,Bank Transfer
4104,2024-09-28,1129,Office Chair,Furniture,5,181.44,907.2,Australia,Organic Search,Apple Pay
4105,2024-09-08,1054,Smart Watch,Electronics,5,323.24,1616.2,Australia,Google Ads,Apple Pay
4106,2024-06-19,1185,Bluetooth Speaker,Electronics,3,454.17,1362.51,Australia,Google Ads,Apple Pay
4107,2024-09-10,1498,Denim Jacket,Fashion,4,384.86,1539.44,Asia,Meta Ads,Apple Pay
4108,2024-12-07,1409,Wireless Headphones,Electronics,4,287.42,1149.68,Africa,Referral,Bank Transfer
4109,2025-07-11,1203,Wireless Headphones,Electronics,2,40.18,80.36,Australia,Meta Ads,PayPal
4110,2024-05-05,1127,Smart Watch,Electronics,4,36.41,145.64,North America,Referral,Apple Pay
4111,2025-07-27,1205,Water Bottle,Sports,2,476.68,953.36,Australia,Meta Ads,Bank Transfer
4112,2025-08-02,1268,Denim Jacket,Fashion,2,461.45,922.9,Australia,Organic Search,PayPal
4113,2025-12-17,1039,Laptop Backpack,Accessories,2,406.67,813.34,Australia,Email,Bank Transfer
4114,2024-06-26,1295,Smart Watch,Electronics,4,459.54,1838.16,Australia,Organic Search,Apple Pay
4115,2024-11-03,1058,Water Bottle,Sports,1,132.54,132.54,Europe,Referral,Credit Card
4116,2025-04-27,1002,Wireless Headphones,Electronics,3,57.72,173.16,North America,Meta Ads,Bank Transfer
4117,2024-11-15,1173,Smart Watch,Electronics,2,470.72,941.44,Europe,Meta Ads,Credit Card
4118,2024-03-25,1370,Denim Jacket,Fashion,3,162.83,488.49,Asia,Google Ads,Bank Transfer
4119,2024-10-09,1271,Denim Jacket,Fashion,5,85.99,429.95,North America,Google Ads,Apple Pay
4120,2025-02-19,1212,Running Shoes,Fashion,4,173.38,693.52,North America,Google Ads,Apple Pay
4121,2024-06-24,1207,LED Desk Lamp,Furniture,4,141.37,565.48,Europe,Google Ads,PayPal
4122,2025-02-11,1028,Denim Jacket,Fashion,5,456.1,2280.5,Asia,Email,PayPal
4123,2024-07-25,1006,LED Desk Lamp,Furniture,3,263.69,791.07,Africa,Meta Ads,PayPal
4124,2025-12-06,1284,Yoga Mat,Sports,4,276.76,1107.04,North America,Organic Search,Credit Card
4125,2024-03-31,1442,Laptop Backpack,Accessories,3,233.81,701.43,Australia,Meta Ads,PayPal
4126,2024-05-17,1205,Denim Jacket,Fashion,1,148.59,148.59,Australia,Email,Credit Card
4127,2025-09-27,1324,Denim Jacket,Fashion,1,65.91,65.91,North America,Google Ads,Bank Transfer
4128,2025-05-23,1311,Denim Jacket,Fashion,2,33.3,66.6,Europe,Email,Credit Card
4129,2025-08-08,1066,Wireless Headphones,Electronics,1,427.23,427.23,Europe,Referral,Apple Pay
4130,2024-05-09,1121,Yoga Mat,Sports,2,485.38,970.76,Africa,Google Ads,Apple Pay
4131,2025-08-12,1331,Yoga Mat,Sports,4,301.04,1204.16,Australia,Meta Ads,Credit Card
4132,2024-12-17,1274,Bluetooth Speaker,Electronics,3,409.07,1227.21,North America,Organic Search,PayPal
4133,2025-09-10,1330,Denim Jacket,Fashion,1,155.56,155.56,Europe,Google Ads,Bank Transfer
4134,2024-12-08,1425,Denim Jacket,Fashion,3,354.08,1062.24,North America,Email,PayPal
4135,2024-11-02,1287,Denim Jacket,Fashion,2,299.76,599.52,Europe,Organic Search,PayPal
4136,2024-12-20,1307,Smart Watch,Electronics,5,464.32,2321.6,Europe,Google Ads,PayPal
4137,2024-11-03,1334,LED Desk Lamp,Furniture,4,369.26,1477.04,Europe,Organic Search,Bank Transfer
4138,2025-05-06,1087,Laptop Backpack,Accessories,3,111.81,335.43,Asia,Meta Ads,Apple Pay
4139,2024-11-07,1318,Denim Jacket,Fashion,5,257.8,1289.0,Australia,Organic Search,Apple Pay
4140,2025-05-02,1056,Bluetooth Speaker,Electronics,4,381.29,1525.16,Asia,Meta Ads,Credit Card
4141,2024-06-09,1314,LED Desk Lamp,Furniture,1,386.19,386.19,Europe,Email,Credit Card
4142,2025-10-18,1151,Running Shoes,Fashion,3,246.03,738.09,Africa,Google Ads,Credit Card
4143,2024-02-21,1290,Laptop Backpack,Accessories,1,308.68,308.68,Africa,Email,Bank Transfer
4144,2024-08-21,1244,Water Bottle,Sports,2,158.23,316.46,Europe,Organic Search,Bank Transfer
4145,2025-12-12,1398,Running Shoes,Fashion,2,195.66,391.32,Australia,Meta Ads,Credit Card
4146,2024-08-14,1211,LED Desk Lamp,Furniture,2,45.46,90.92,North America,Email,Credit Card
4147,2024-04-12,1347,Bluetooth Speaker,Electronics,2,244.05,488.1,North America,Google Ads,Bank Transfer
4148,2024-07-07,1419,Running Shoes,Fashion,4,169.15,676.6,North America,Email,Bank Transfer
4149,2024-12-02,1215,LED Desk Lamp,Furniture,1,441.82,441.82,North America,Referral,Apple Pay
4150,2024-05-08,1470,LED Desk Lamp,Furniture,2,124.37,248.74,Asia,Referral,Apple Pay
4151,2025-04-04,1410,Laptop Backpack,Accessories,2,95.8,191.6,Australia,Meta Ads,Apple Pay
4152,2025-09-23,1213,Water Bottle,Sports,4,398.01,1592.04,North America,Email,PayPal
4153,2025-09-01,1010,Running Shoes,Fashion,2,227.01,454.02,Europe,Email,Bank Transfer
4154,2024-08-29,1206,Bluetooth Speaker,Electronics,1,40.5,40.5,Europe,Meta Ads,Credit Card
4155,2025-08-11,1019,Wireless Headphones,Electronics,4,164.29,657.16,Africa,Organic Search,Credit Card
4156,2025-10-22,1159,Laptop Backpack,Accessories,2,236.77,473.54,Africa,Meta Ads,Apple Pay
4157,2024-11-21,1133,Wireless Headphones,Electronics,3,104.5,313.5,Europe,Google Ads,Bank Transfer
4158,2025-09-26,1252,LED Desk Lamp,Furniture,2,367.58,735.16,North America,Organic Search,Bank Transfer
4159,2025-01-07,1415,Laptop Backpack,Accessories,5,127.82,639.1,Europe,Email,PayPal
4160,2025-12-01,1294,Water Bottle,Sports,5,29.23,146.15,Asia,Meta Ads,PayPal
4161,2025-12-06,1177,Running Shoes,Fashion,5,245.03,1225.15,Europe,Email,Bank Transfer
4162,2024-07-21,1127,Office Chair,Furniture,1,448.13,448.13,Europe,Google Ads,Bank Transfer
4163,2024-08-26,1141,Bluetooth Speaker,Electronics,2,321.95,643.9,Europe,Google Ads,PayPal
4164,2024-08-23,1216,Laptop Backpack,Accessories,1,425.66,425.66,Europe,Email,Bank Transfer
4165,2024-09-16,1011,LED Desk Lamp,Furniture,5,199.67,998.35,Africa,Meta Ads,Credit Card
4166,2024-09-04,1117,Bluetooth Speaker,Electronics,1,175.61,175.61,North America,Organic Search,Credit Card
4167,2024-05-08,1127,Running Shoes,Fashion,3,66.0,198.0,North America,Organic Search,Credit Card
4168,2025-01-09,1484,Bluetooth Speaker,Electronics,3,276.47,829.41,Africa,Google Ads,Apple Pay
4169,2025-10-11,1357,Wireless Headphones,Electronics,3,92.91,278.73,Asia,Email,Bank Transfer
4170,2024-11-08,1036,Smart Watch,Electronics,5,317.91,1589.55,Asia,Email,Credit Card
4171,2024-05-14,1164,Yoga Mat,Sports,5,404.38,2021.9,North America,Organic Search,Credit Card
4172,2025-08-23,1046,Yoga Mat,Sports,3,453.64,1360.92,Asia,Meta Ads,Apple Pay
4173,2025-09-17,1492,Laptop Backpack,Accessories,1,315.91,315.91,Africa,Google Ads,Apple Pay
4174,2025-12-09,1254,Bluetooth Speaker,Electronics,3,258.17,774.51,North America,Organic Search,Bank Transfer
4175,2024-08-24,1088,Office Chair,Furniture,2,490.72,981.44,Africa,Meta Ads,Credit Card
4176,2025-03-16,1061,Water Bottle,Sports,2,425.78,851.56,North America,Referral,Apple Pay
4177,2025-03-18,1121,Bluetooth Speaker,Electronics,2,24.44,48.88,North America,Organic Search,Bank Transfer
4178,2024-03-15,1160,Wireless Headphones,Electronics,3,93.84,281.52,Asia,Referral,Bank Transfer
4179,2025-05-27,1414,Bluetooth Speaker,Electronics,4,305.91,1223.64,Africa,Google Ads,Apple Pay
4180,2024-07-13,1351,Yoga Mat,Sports,4,31.51,126.04,Australia,Google Ads,Credit Card
4181,2024-04-21,1022,Smart Watch,Electronics,3,387.34,1162.02,Africa,Google Ads,Credit Card
4182,2024-08-09,1307,Running Shoes,Fashion,4,418.91,1675.64,Australia,Referral,Credit Card
4183,2025-07-04,1304,Yoga Mat,Sports,1,154.9,154.9,Africa,Google Ads,Bank Transfer
4184,2024-09-05,1284,Office Chair,Furniture,1,215.66,215.66,Australia,Organic Search,Apple Pay
4185,2024-03-31,1270,Bluetooth Speaker,Electronics,4,466.86,1867.44,North America,Email,Credit Card
4186,2025-11-07,1302,Water Bottle,Sports,3,496.77,1490.31,Australia,Referral,PayPal
4187,2025-01-24,1245,Running Shoes,Fashion,5,36.45,182.25,Africa,Meta Ads,Bank Transfer
4188,2024-06-09,1421,Wireless Headphones,Electronics,5,73.88,369.4,Asia,Organic Search,PayPal
4189,2025-10-09,1098,Denim Jacket,Fashion,2,188.82,377.64,Asia,Google Ads,Bank Transfer
4190,2025-06-12,1114,Wireless Headphones,Electronics,5,126.53,632.65,Africa,Referral,Bank Transfer
4191,2025-06-16,1389,LED Desk Lamp,Furniture,5,321.83,1609.15,Australia,Email,Credit Card
4192,2025-10-18,1130,Bluetooth Speaker,Electronics,3,311.63,934.89,Europe,Organic Search,Bank Transfer
4193,2024-03-22,1133,Water Bottle,Sports,4,146.45,585.8,North America,Organic Search,Bank Transfer
4194,2025-06-23,1263,Water Bottle,Sports,4,198.84,795.36,Australia,Email,Bank Transfer
4195,2024-04-13,1043,Water Bottle,Sports,3,190.08,570.24,North America,Email,Apple Pay
4196,2025-02-15,1106,Laptop Backpack,Accessories,2,464.54,929.08,North America,Referral,Credit Card
4197,2025-10-02,1335,Denim Jacket,Fashion,2,302.51,605.02,Europe,Google Ads,Credit Card
4198,2024-05-17,1178,Office Chair,Furniture,3,225.69,677.07,Europe,Meta Ads,Bank Transfer
4199,2025-12-21,1244,Denim Jacket,Fashion,2,28.85,57.7,Europe,Google Ads,Bank Transfer
4200,2025-05-22,1352,Office Chair,Furniture,4,71.97,287.88,Europe,Organic Search,Credit Card
4201,2025-01-15,1144,Office Chair,Furniture,4,343.18,1372.72,North America,Google Ads,PayPal
4202,2024-09-25,1340,Wireless Headphones,Electronics,2,477.89,955.78,Asia,Email,Apple Pay
4203,2024-01-25,1336,Wireless Headphones,Electronics,3,161.98,485.94,North America,Referral,Credit Card
4204,2025-11-12,1288,LED Desk Lamp,Furniture,5,424.61,2123.05,Australia,Organic Search,Bank Transfer
4205,2025-10-08,1234,Yoga Mat,Sports,5,264.8,1324.0,Europe,Email,Bank Transfer
4206,2024-04-09,1200,Yoga Mat,Sports,1,117.05,117.05,Asia,Meta Ads,PayPal
4207,2025-11-18,1030,Wireless Headphones,Electronics,1,298.53,298.53,Asia,Meta Ads,Apple Pay
4208,2024-06-10,1314,Laptop Backpack,Accessories,5,469.68,2348.4,North America,Organic Search,Apple Pay
4209,2024-04-18,1224,LED Desk Lamp,Furniture,5,481.65,2408.25,Africa,Email,Apple Pay
4210,2025-02-27,1386,Water Bottle,Sports,2,265.75,531.5,Africa,Meta Ads,Apple Pay
4211,2024-04-12,1267,LED Desk Lamp,Furniture,4,95.25,381.0,Asia,Meta Ads,Bank Transfer
4212,2024-12-01,1323,Water Bottle,Sports,1,22.01,22.01,Europe,Meta Ads,Credit Card
4213,2024-05-12,1114,Laptop Backpack,Accessories,1,198.69,198.69,Africa,Organic Search,Credit Card
4214,2024-07-07,1184,Smart Watch,Electronics,3,268.96,806.88,North America,Email,Credit Card
4215,2025-06-12,1435,Running Shoes,Fashion,5,443.63,2218.15,North America,Email,Credit Card
4216,2025-02-26,1206,Water Bottle,Sports,1,360.63,360.63,North America,Meta Ads,PayPal
4217,2025-08-16,1065,Denim Jacket,Fashion,5,285.6,1428.0,Asia,Organic Search,Credit Card
4218,2025-08-20,1285,Water Bottle,Sports,2,219.82,439.64,Asia,Meta Ads,Bank Transfer
4219,2025-02-04,1313,Bluetooth Speaker,Electronics,5,408.95,2044.75,Asia,Email,Apple Pay
4220,2024-06-08,1007,Running Shoes,Fashion,2,403.64,807.28,Asia,Referral,PayPal
4221,2024-09-14,1274,Office Chair,Furniture,4,111.87,447.48,North America,Meta Ads,Bank Transfer
4222,2024-08-28,1236,Smart Watch,Electronics,3,196.16,588.48,Europe,Google Ads,Credit Card
4223,2025-06-29,1016,Running Shoes,Fashion,4,345.94,1383.76,Australia,Google Ads,Apple Pay
4224,2024-05-04,1309,Yoga Mat,Sports,5,216.21,1081.05,Africa,Google Ads,Credit Card
4225,2024-09-27,1232,Smart Watch,Electronics,5,292.57,1462.85,North America,Google Ads,PayPal
4226,2024-11-18,1433,Water Bottle,Sports,5,88.65,443.25,Asia,Organic Search,Bank Transfer
4227,2025-07-27,1282,Yoga Mat,Sports,3,50.43,151.29,North America,Meta Ads,Apple Pay
4228,2024-03-21,1143,Smart Watch,Electronics,2,382.7,765.4,Australia,Google Ads,Credit Card
4229,2025-07-29,1324,Smart Watch,Electronics,3,24.66,73.98,Asia,Google Ads,PayPal
4230,2024-06-09,1161,Smart Watch,Electronics,4,439.46,1757.84,North America,Email,Apple Pay
4231,2025-04-06,1019,Office Chair,Furniture,3,218.75,656.25,Australia,Email,Credit Card
4232,2025-01-30,1232,Smart Watch,Electronics,3,337.08,1011.24,Australia,Organic Search,PayPal
4233,2024-03-11,1011,Yoga Mat,Sports,1,146.08,146.08,Asia,Organic Search,Apple Pay
4234,2024-11-18,1242,Running Shoes,Fashion,2,239.71,479.42,Africa,Referral,Apple Pay
4235,2024-02-25,1232,Laptop Backpack,Accessories,1,126.79,126.79,Africa,Email,Apple Pay
4236,2025-09-25,1321,LED Desk Lamp,Furniture,5,462.13,2310.65,Australia,Organic Search,Credit Card
4237,2025-09-10,1482,Yoga Mat,Sports,2,312.06,624.12,Europe,Organic Search,Apple Pay
4238,2024-04-01,1095,Water Bottle,Sports,3,53.99,161.97,Africa,Google Ads,PayPal
4239,2024-06-20,1218,Denim Jacket,Fashion,3,132.2,396.6,North America,Referral,Credit Card
4240,2024-12-22,1250,Water Bottle,Sports,2,62.04,124.08,North America,Google Ads,Credit Card
4241,2025-06-30,1308,Water Bottle,Sports,3,161.75,485.25,North America,Meta Ads,Apple Pay
4242,2024-08-19,1202,Wireless Headphones,Electronics,4,466.89,1867.56,North America,Google Ads,Apple Pay
4243,2025-03-27,1148,Office Chair,Furniture,4,242.66,970.64,Asia,Referral,Bank Transfer
4244,2025-10-12,1325,LED Desk Lamp,Furniture,5,303.65,1518.25,Australia,Email,Credit Card
4245,2025-04-23,1006,Yoga Mat,Sports,4,407.9,1631.6,North America,Google Ads,Bank Transfer
4246,2025-04-24,1002,Smart Watch,Electronics,4,253.42,1013.68,Europe,Organic Search,Apple Pay
4247,2025-08-10,1464,Laptop Backpack,Accessories,5,114.69,573.45,Europe,Google Ads,Bank Transfer
4248,2025-06-24,1052,Smart Watch,Electronics,1,232.33,232.33,Australia,Organic Search,Credit Card
4249,2024-02-07,1142,LED Desk Lamp,Furniture,1,101.71,101.71,North America,Email,Apple Pay
4250,2024-10-27,1044,Bluetooth Speaker,Electronics,3,427.62,1282.86,Africa,Organic Search,Apple Pay
4251,2024-08-20,1118,Yoga Mat,Sports,5,165.46,827.3,Australia,Organic Search,Apple Pay
4252,2025-01-18,1481,Running Shoes,Fashion,2,292.42,584.84,North America,Organic Search,Credit Card
4253,2024-08-04,1372,Yoga Mat,Sports,3,137.03,411.09,North America,Google Ads,Apple Pay
4254,2025-09-24,1355,LED Desk Lamp,Furniture,5,106.45,532.25,Africa,Email,PayPal
4255,2025-01-30,1367,Smart Watch,Electronics,5,249.26,1246.3,Africa,Meta Ads,Credit Card
4256,2025-04-10,1110,LED Desk Lamp,Furniture,3,386.41,1159.23,Europe,Email,Bank Transfer
4257,2024-06-04,1475,Yoga Mat,Sports,5,414.89,2074.45,Australia,Organic Search,Apple Pay
4258,2025-11-08,1124,LED Desk Lamp,Furniture,2,435.56,871.12,Africa,Referral,Bank Transfer
4259,2025-11-10,1047,Laptop Backpack,Accessories,1,495.7,495.7,Europe,Email,PayPal
4260,2024-05-07,1458,Denim Jacket,Fashion,5,207.45,1037.25,North America,Organic Search,Credit Card
4261,2025-01-09,1186,Office Chair,Furniture,1,249.29,249.29,Europe,Email,Bank Transfer
4262,2025-09-14,1064,Smart Watch,Electronics,1,206.52,206.52,Asia,Google Ads,Bank Transfer
4263,2025-12-15,1415,LED Desk Lamp,Furniture,5,313.93,1569.65,Asia,Email,Bank Transfer
4264,2024-11-05,1205,Yoga Mat,Sports,5,276.86,1384.3,Australia,Organic Search,Credit Card
4265,2024-04-14,1480,Laptop Backpack,Accessories,3,193.1,579.3,North America,Meta Ads,PayPal
4266,2024-09-13,1338,Running Shoes,Fashion,4,353.89,1415.56,North America,Referral,Bank Transfer
4267,2025-02-11,1488,LED Desk Lamp,Furniture,2,193.82,387.64,Europe,Referral,Credit Card
4268,2024-12-03,1012,LED Desk Lamp,Furniture,2,206.93,413.86,North America,Google Ads,Credit Card
4269,2025-11-13,1041,Smart Watch,Electronics,1,59.92,59.92,Asia,Organic Search,Credit Card
4270,2025-03-01,1036,LED Desk Lamp,Furniture,4,112.41,449.64,Asia,Email,Credit Card
4271,2024-05-22,1485,Smart Watch,Electronics,2,20.58,41.16,Australia,Referral,PayPal
4272,2025-11-01,1391,Yoga Mat,Sports,5,429.77,2148.85,Africa,Referral,Credit Card
4273,2025-11-27,1351,Office Chair,Furniture,4,249.47,997.88,Europe,Meta Ads,Credit Card
4274,2024-03-03,1135,Laptop Backpack,Accessories,5,79.94,399.7,Africa,Meta Ads,Bank Transfer
4275,2025-01-06,1496,Bluetooth Speaker,Electronics,4,53.7,214.8,Europe,Meta Ads,Credit Card
4276,2025-06-27,1280,Running Shoes,Fashion,2,30.08,60.16,Europe,Google Ads,Bank Transfer
4277,2024-10-21,1062,Denim Jacket,Fashion,4,50.3,201.2,Europe,Google Ads,PayPal
4278,2024-07-13,1211,Laptop Backpack,Accessories,1,351.33,351.33,Africa,Referral,PayPal
4279,2025-03-09,1259,Yoga Mat,Sports,3,458.27,1374.81,Australia,Referral,Credit Card
4280,2025-02-27,1433,Denim Jacket,Fashion,4,151.48,605.92,Europe,Meta Ads,PayPal
4281,2025-08-14,1341,Smart Watch,Electronics,5,372.4,1862.0,Europe,Email,PayPal
4282,2025-06-30,1076,Water Bottle,Sports,4,457.52,1830.08,Europe,Organic Search,PayPal
4283,2025-04-17,1298,Laptop Backpack,Accessories,5,425.94,2129.7,Australia,Email,PayPal
4284,2024-07-09,1160,Running Shoes,Fashion,5,218.95,1094.75,Asia,Email,Apple Pay
4285,2025-12-01,1266,Laptop Backpack,Accessories,2,404.69,809.38,Africa,Referral,Bank Transfer
4286,2025-06-03,1057,Smart Watch,Electronics,1,168.37,168.37,Europe,Meta Ads,Credit Card
4287,2025-03-12,1131,Wireless Headphones,Electronics,5,359.62,1798.1,North America,Email,Bank Transfer
4288,2025-05-05,1043,Bluetooth Speaker,Electronics,3,357.19,1071.57,Australia,Google Ads,Bank Transfer
4289,2025-12-16,1455,Running Shoes,Fashion,4,274.71,1098.84,Australia,Google Ads,PayPal
4290,2024-12-30,1295,Smart Watch,Electronics,2,27.59,55.18,Asia,Organic Search,PayPal
4291,2025-04-24,1086,Smart Watch,Electronics,4,105.72,422.88,Africa,Organic Search,Credit Card
4292,2024-08-09,1074,Yoga Mat,Sports,3,264.19,792.57,North America,Referral,Credit Card
4293,2024-06-28,1318,Bluetooth Speaker,Electronics,3,335.79,1007.37,Australia,Referral,Bank Transfer
4294,2025-04-24,1394,Yoga Mat,Sports,4,485.68,1942.72,Australia,Meta Ads,Apple Pay
4295,2025-05-15,1436,LED Desk Lamp,Furniture,3,386.55,1159.65,North America,Referral,PayPal
4296,2024-09-17,1368,Denim Jacket,Fashion,3,347.45,1042.35,North America,Google Ads,Bank Transfer
4297,2025-11-22,1110,Water Bottle,Sports,4,25.69,102.76,Australia,Organic Search,PayPal
4298,2024-12-29,1201,Denim Jacket,Fashion,4,69.96,279.84,Europe,Email,Apple Pay
4299,2024-06-13,1105,Yoga Mat,Sports,1,402.31,402.31,Australia,Google Ads,Apple Pay
4300,2025-02-11,1489,Yoga Mat,Sports,1,376.7,376.7,Australia,Meta Ads,PayPal
4301,2025-10-05,1129,Office Chair,Furniture,2,265.41,530.82,Europe,Meta Ads,Credit Card
4302,2024-02-10,1454,Denim Jacket,Fashion,5,271.89,1359.45,North America,Meta Ads,Bank Transfer
4303,2024-08-23,1366,Water Bottle,Sports,3,386.0,1158.0,Asia,Referral,Apple Pay
4304,2024-06-01,1094,Wireless Headphones,Electronics,4,84.19,336.76,North America,Referral,Bank Transfer
4305,2024-01-24,1281,Laptop Backpack,Accessories,2,281.49,562.98,Asia,Google Ads,Bank Transfer
4306,2025-11-29,1366,Running Shoes,Fashion,4,314.27,1257.08,Africa,Meta Ads,Bank Transfer
4307,2024-11-30,1033,Running Shoes,Fashion,5,371.06,1855.3,Asia,Email,Apple Pay
4308,2024-04-03,1350,Wireless Headphones,Electronics,1,479.36,479.36,North America,Google Ads,Credit Card
4309,2025-09-25,1155,Office Chair,Furniture,3,360.8,1082.4,Europe,Organic Search,PayPal
4310,2024-07-31,1353,Wireless Headphones,Electronics,1,120.71,120.71,North America,Organic Search,PayPal
4311,2024-05-12,1123,Bluetooth Speaker,Electronics,1,93.7,93.7,Australia,Meta Ads,Credit Card
4312,2025-12-23,1463,Yoga Mat,Sports,3,347.75,1043.25,Asia,Meta Ads,Bank Transfer
4313,2024-12-04,1413,Yoga Mat,Sports,5,75.07,375.35,Africa,Referral,PayPal
4314,2025-07-27,1015,LED Desk Lamp,Furniture,1,438.18,438.18,Africa,Meta Ads,Credit Card
4315,2025-03-08,1430,Water Bottle,Sports,5,205.04,1025.2,Australia,Organic Search,Apple Pay
4316,2024-01-10,1127,Yoga Mat,Sports,1,142.03,142.03,Asia,Email,Credit Card
4317,2024-01-20,1199,Smart Watch,Electronics,4,207.66,830.64,Australia,Organic Search,Credit Card
4318,2024-02-01,1351,Office Chair,Furniture,3,159.27,477.81,Asia,Referral,Credit Card
4319,2024-04-12,1168,Smart Watch,Electronics,4,215.46,861.84,Europe,Referral,Bank Transfer
4320,2025-12-10,1087,Office Chair,Furniture,1,301.45,301.45,Asia,Google Ads,Credit Card
4321,2025-01-02,1003,Bluetooth Speaker,Electronics,1,334.01,334.01,Africa,Referral,Bank Transfer
4322,2024-04-11,1374,Yoga Mat,Sports,1,178.35,178.35,Europe,Email,Apple Pay
4323,2024-06-12,1357,Yoga Mat,Sports,2,83.92,167.84,Australia,Google Ads,Apple Pay
4324,2025-05-30,1428,Office Chair,Furniture,2,492.37,984.74,Africa,Email,PayPal
4325,2024-12-24,1471,Laptop Backpack,Accessories,1,478.23,478.23,Asia,Organic Search,Bank Transfer
